,Date,Theme,Sentiment,Newspaper
5490,20/08/13,aadhaar_based_schemes,positive,Business Line
5491,14/01/14,aadhaar_based_schemes,positive,Business Line
5492,26/08/14,aadhaar_based_schemes,positive,Business Line
5493,30/10/14,aadhaar_based_schemes,positive,Business Line
5494,09/12/14,aadhaar_based_schemes,positive,Business Line
5495,16/12/14,aadhaar_based_schemes,positive,Business Line
5496,24/12/14,aadhaar_based_schemes,positive,Business Line
5497,19/02/15,aadhaar_based_schemes,positive,Business Line
5498,04/03/16,aadhaar_based_schemes,positive,Business Line
5499,18/03/16,aadhaar_based_schemes,positive,Business Line
5500,18/03/16,aadhaar_based_schemes,positive,Business Line
5501,05/04/16,digital_stack,positive,Business Line
5502,07/04/16,aadhaar_based_schemes,positive,Business Line
5503,12/08/16,aadhaar_based_schemes,positive,Business Line
5504,17/08/16,aadhaar_based_schemes,positive,Business Line
5505,01/02/17,macroeconomic_policy,positive,Business Line
5506,22/02/17,aadhaar_based_schemes,positive,Business Line
5507,25/02/17,aadhaar_based_schemes,positive,Business Line
5508,03/03/17,aadhaar_based_schemes,positive,Business Line
5509,23/03/17,money_laundering,positive,Business Line
5510,30/03/17,aadhaar_based_schemes,positive,Business Line
5511,28/04/17,aadhaar_based_schemes,neutral,Business Line
5512,25/08/17,aadhaar_based_schemes,positive,Business Line
5513,03/10/17,aadhaar_based_schemes,positive,Business Line
5514,02/12/17,aadhaar_based_schemes,positive,Business Line
5515,11/01/18,aadhaar_based_schemes,positive,Business Line
5516,11/01/18,macroeconomic_policy,positive,Business Line
5517,19/11/12,enrolment_process,neutral,Business Line
5518,15/12/12,enrolment_process,positive,Business Line
5519,15/12/12,aadhaar_based_schemes,positive,Business Line
5520,29/01/13,enrolment_process,positive,Business Line
5521,04/02/13,enrolment_process,negative,Business Line
5522,06/02/13,enrolment_process,negative,Business Line
5523,20/02/13,enrolment_process,positive,Business Line
5524,25/02/13,e-governance,negative,Business Line
5525,31/10/13,aadhaar_based_schemes,positive,Business Line
5526,05/02/14,aadhaar_based_schemes,positive,Business Line
5527,01/01/15,enrolment_process,negative,Business Line
5528,26/01/17,enrolment_process,positive,Business Line
5529,25/11/12,e-governance,positive,Business Line
5530,17/12/12,aadhaar_based_schemes,positive,Business Line
5531,24/12/12,aadhaar_based_schemes,positive,Business Line
5532,03/01/13,aadhaar_based_schemes,positive,Business Line
5533,06/02/13,aadhaar_based_schemes,positive,Business Line
5534,26/03/13,aadhaar_based_schemes,positive,Business Line
5535,12/08/13,financial_inclusion,positive,Business Line
5536,13/08/13,financial_inclusion,positive,Business Line
5537,26/08/13,aadhaar_based_schemes,positive,Business Line
5538,05/10/13,financial_inclusion,positive,Business Line
5539,24/10/13,data_security,positive,Business Line
5540,25/10/13,data_security,positive,Business Line
5541,27/11/13,financial_inclusion,neutral,Business Line
5542,07/01/14,financial_inclusion,positive,Business Line
5543,08/01/14,financial_inclusion,positive,Business Line
5544,10/01/14,financial_inclusion,positive,Business Line
5545,20/01/14,financial_inclusion,positive,Business Line
5546,20/01/14,financial_inclusion,positive,Business Line
5547,21/01/14,financial_inclusion,positive,Business Line
5548,21/01/14,financial_inclusion,positive,Business Line
5549,22/01/14,macroeconomic_policy,positive,Business Line
5550,26/02/14,financial_inclusion,positive,Business Line
5551,27/02/14,financial_inclusion,positive,Business Line
5552,03/03/14,financial_inclusion,positive,Business Line
5553,03/03/14,macroeconomic_policy,positive,Business Line
5554,07/04/14,financial_inclusion,positive,Business Line
5555,01/08/14,macroeconomic_policy,positive,Business Line
5556,13/08/14,financial_inclusion,positive,Business Line
5557,27/08/14,aadhaar_based_schemes,positive,Business Line
5558,29/08/14,financial_inclusion,positive,Business Line
5559,08/10/14,financial_inclusion,positive,Business Line
5560,12/11/14,aadhaar_based_schemes,positive,Business Line
5561,25/11/14,financial_inclusion,positive,Business Line
5562,26/11/14,financial_inclusion,positive,Business Line
5563,28/11/14,aadhaar_based_schemes,positive,Business Line
5564,05/12/14,digital_stack,positive,Business Line
5565,23/12/14,digital_stack,positive,Business Line
5566,23/12/14,aadhaar_based_schemes,positive,Business Line
5567,08/08/15,financial_inclusion,positive,Business Line
5568,15/08/15,e-governance,positive,Business Line
5569,24/08/15,financial_inclusion,positive,Business Line
5570,20/10/15,financial_inclusion,positive,Business Line
5571,24/10/15,digital_stack,positive,Business Line
5572,30/10/15,aadhaar_based_schemes,positive,Business Line
5573,09/11/15,financial_inclusion,neutral,Business Line
5574,29/12/15,financial_inclusion,positive,Business Line
5575,31/12/15,digital_stack,positive,Business Line
5576,01/01/16,macroeconomic_policy,positive,Business Line
5577,16/02/16,financial_inclusion,positive,Business Line
5578,01/10/16,macroeconomic_policy,positive,Business Line
5579,20/10/16,digital_stack,positive,Business Line
5580,01/11/16,digital_stack,positive,Business Line
5581,10/11/16,financial_inclusion,positive,Business Line
5582,24/11/16,digital_stack,positive,Business Line
5583,26/11/16,financial_inclusion,neutral,Business Line
5584,28/11/16,financial_inclusion,neutral,Business Line
5585,03/01/17,financial_inclusion,positive,Business Line
5586,05/01/17,digital_stack,positive,Business Line
5587,18/01/17,digital_stack,positive,Business Line
5588,19/01/17,aadhaar_based_schemes,positive,Business Line
5589,21/01/17,financial_inclusion,neutral,Business Line
5590,07/02/17,financial_inclusion,positive,Business Line
5591,08/02/17,financial_inclusion,negative,Business Line
5592,21/02/17,financial_inclusion,positive,Business Line
5593,06/03/17,digital_stack,positive,Business Line
5594,10/03/17,financial_inclusion,positive,Business Line
5595,14/03/17,financial_inclusion,positive,Business Line
5596,16/03/17,financial_inclusion,positive,Business Line
5597,21/03/17,financial_inclusion,positive,Business Line
5598,24/03/17,financial_inclusion,positive,Business Line
5599,15/08/17,financial_inclusion,positive,Business Line
5600,24/10/17,financial_inclusion,positive,Business Line
5601,01/12/17,financial_inclusion,positive,Business Line
5602,05/12/17,financial_inclusion,positive,Business Line
5603,30/12/17,financial_inclusion,negative,Business Line
5604,02/01/18,financial_inclusion,positive,Business Line
5605,09/01/18,digital_stack,positive,Business Line
5606,17/01/18,digital_stack,positive,Business Line
5607,22/02/18,financial_inclusion,positive,Business Line
5608,29/11/12,aadhaar_based_schemes,negative,Business Line
5609,04/12/12,aadhaar_based_schemes,positive,Business Line
5610,17/12/12,macroeconomic_policy,neutral,Business Line
5611,09/01/13,aadhaar_based_schemes,neutral,Business Line
5612,31/08/13,e-governance,negative,Business Line
5613,25/11/13,macroeconomic_policy,positive,Business Line
5614,25/11/13,macroeconomic_policy,positive,Business Line
5615,22/12/13,digital_stack,positive,Business Line
5616,22/12/13,digital_stack,positive,Business Line
5617,23/12/13,digital_stack,positive,Business Line
5618,23/12/13,digital_stack,positive,Business Line
5619,25/03/14,aadhaar_political_debates,positive,Business Line
5620,25/03/14,macroeconomic_policy,positive,Business Line
5621,30/04/14,aadhaar_political_debates,positive,Business Line
5622,13/08/14,macroeconomic_policy,negative,Business Line
5623,04/12/14,macroeconomic_policy,positive,Business Line
5624,28/01/15,macroeconomic_policy,positive,Business Line
5625,18/02/15,macroeconomic_policy,positive,Business Line
5626,03/03/15,macroeconomic_policy,positive,Business Line
5627,25/08/15,money_laundering,positive,Business Line
5628,31/12/15,aadhaar_based_subsidies,positive,Business Line
5629,09/01/16,macroeconomic_policy,positive,Business Line
5630,27/01/16,macroeconomic_policy,positive,Business Line
5631,08/03/16,macroeconomic_policy,positive,Business Line
5632,04/04/16,digital_stack,positive,Business Line
5633,03/08/16,money_laundering,positive,Business Line
5634,05/08/16,macroeconomic_policy,positive,Business Line
5635,17/08/16,macroeconomic_policy,positive,Business Line
5636,18/08/16,macroeconomic_policy,positive,Business Line
5637,20/08/16,aadhaar_based_schemes,positive,Business Line
5638,04/11/16,macroeconomic_policy,positive,Business Line
5639,28/12/16,money_laundering,positive,Business Line
5640,03/01/17,digital_stack,negative,Business Line
5641,01/02/17,macroeconomic_policy,positive,Business Line
5642,04/03/17,macroeconomic_policy,negative,Business Line
5643,06/03/17,e-governance,positive,Business Line
5644,28/03/17,digital_stack,positive,Business Line
5645,29/03/17,macroeconomic_policy,positive,Business Line
5646,30/03/17,aadhaar_political_debates,neutral,Business Line
5647,31/03/17,e-governance,negative,Business Line
5648,01/04/17,macroeconomic_policy,positive,Business Line
5649,01/04/17,aadhaar_based_schemes,positive,Business Line
5650,13/04/17,macroeconomic_policy,positive,Business Line
5651,21/04/17,e-governance,positive,Business Line
5652,21/04/17,digital_stack,positive,Business Line
5653,28/04/17,aadhaar_political_debates,negative,Business Line
5654,05/08/17,macroeconomic_policy,positive,Business Line
5655,11/08/17,macroeconomic_policy,positive,Business Line
5656,17/08/17,digital_stack,positive,Business Line
5657,18/08/17,data_security,positive,Business Line
5658,25/08/17,judiciary_right_to_privacy,positive,Business Line
5659,29/08/17,macroeconomic_policy,positive,Business Line
5660,07/10/17,macroeconomic_policy,positive,Business Line
5661,27/10/17,aadhaar_political_debates,negative,Business Line
5662,28/10/17,macroeconomic_policy,negative,Business Line
5663,01/11/17,aadhaar_political_debates,positive,Business Line
5664,14/11/17,aadhaar_political_debates,neutral,Business Line
5665,21/11/17,macroeconomic_policy,negative,Business Line
5666,28/11/17,macroeconomic_policy,positive,Business Line
5667,29/11/17,e-governance,positive,Business Line
5668,02/12/17,macroeconomic_policy,positive,Business Line
5669,05/12/17,digital_stack,positive,Business Line
5670,09/12/17,macroeconomic_policy,positive,Business Line
5671,20/12/17,macroeconomic_policy,positive,Business Line
5672,09/01/18,macroeconomic_policy,negative,Business Line
5673,11/01/18,macroeconomic_policy,positive,Business Line
5674,13/01/18,macroeconomic_policy,positive,Business Line
5675,17/01/18,macroeconomic_policy,positive,Business Line
5676,31/01/18,macroeconomic_policy,positive,Business Line
5677,01/02/18,macroeconomic_policy,negative,Business Line
5678,03/02/18,macroeconomic_policy,positive,Business Line
5679,07/02/18,aadhaar_based_schemes,positive,Business Line
5680,05/03/18,aadhaar_based_schemes,positive,Business Line
5681,12/03/18,macroeconomic_policy,negative,Business Line
5682,12/03/18,digital_stack,positive,Business Line
5683,20/03/18,macroeconomic_policy,positive,Business Line
5684,24/03/18,macroeconomic_policy,positive,Business Line
5685,28/03/18,macroeconomic_policy,negative,Business Line
5686,04/04/18,digital_stack,positive,Business Line
5687,04/08/18,macroeconomic_policy,positive,Business Line
5688,29/11/12,aadhaar_based_schemes,negative,Business Line
5689,02/01/13,aadhaar_based_schemes,positive,Business Line
5690,24/08/13,e-governance,negative,Business Line
5691,09/10/13,data_security,positive,Business Line
5692,04/03/16,e-governance,positive,Business Line
5693,07/03/16,aadhaar_political_debates,positive,Business Line
5694,11/03/16,aadhaar_political_debates,negative,Business Line
5695,12/03/16,aadhaar_political_debates,neutral,Business Line
5696,12/03/16,e-governance,positive,Business Line
5697,16/03/16,aadhaar_political_debates,positive,Business Line
5698,17/03/16,aadhaar_political_debates,positive,Business Line
5699,17/03/16,aadhaar_political_debates,positive,Business Line
5700,17/03/16,macroeconomic_policy,positive,Business Line
5701,18/03/16,aadhaar_political_debates,positive,Business Line
5702,19/03/16,aadhaar_political_debates,positive,Business Line
5703,19/03/16,aadhaar_political_debates,positive,Business Line
5704,08/04/16,aadhaar_political_debates,positive,Business Line
5705,27/03/17,aadhaar_political_debates,positive,Business Line
5706,28/03/17,aadhaar_political_debates,positive,Business Line
5707,30/03/17,money_laundering,positive,Business Line
5708,01/04/17,judiciary_right_to_privacy,positive,Business Line
5709,13/04/17,aadhaar_political_debates,positive,Business Line
5710,20/12/17,aadhaar_political_debates,positive,Business Line
5711,29/11/12,digital_stack,positive,Business Line
5712,18/12/12,digital_stack,positive,Business Line
5713,27/12/12,digital_stack,negative,Business Line
5714,01/01/13,digital_stack,positive,Business Line
5715,04/01/13,digital_stack,positive,Business Line
5716,11/02/13,digital_stack,positive,Business Line
5717,27/02/13,digital_stack,positive,Business Line
5718,16/03/13,digital_stack,positive,Business Line
5719,26/04/13,digital_stack,positive,Business Line
5720,07/08/13,digital_stack,positive,Business Line
5721,15/08/13,digital_stack,positive,Business Line
5722,16/10/13,macroeconomic_policy,positive,Business Line
5723,30/10/13,digital_stack,positive,Business Line
5724,21/04/14,digital_stack,positive,Business Line
5725,30/10/14,digital_stack,positive,Business Line
5726,14/01/15,digital_stack,positive,Business Line
5727,03/02/15,digital_stack,positive,Business Line
5728,10/02/15,digital_stack,positive,Business Line
5729,24/02/15,digital_stack,positive,Business Line
5730,05/03/15,digital_stack,positive,Business Line
5731,09/04/15,digital_stack,positive,Business Line
5732,05/08/15,digital_stack,positive,Business Line
5733,01/01/16,digital_stack,positive,Business Line
5734,22/01/16,digital_stack,positive,Business Line
5735,15/02/16,digital_stack,positive,Business Line
5736,04/03/16,digital_stack,positive,Business Line
5737,25/03/16,digital_stack,positive,Business Line
5738,21/04/16,digital_stack,positive,Business Line
5739,27/04/16,digital_stack,positive,Business Line
5740,11/08/16,digital_stack,positive,Business Line
5741,19/08/16,digital_stack,positive,Business Line
5742,24/08/16,digital_stack,positive,Business Line
5743,29/10/16,digital_stack,positive,Business Line
5744,09/11/16,digital_stack,positive,Business Line
5745,16/11/16,digital_stack,positive,Business Line
5746,18/11/16,digital_stack,positive,Business Line
5747,26/11/16,digital_stack,positive,Business Line
5748,03/12/16,digital_stack,positive,Business Line
